UDG ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(sSFR),log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,T_DM,e_DM,f_DM,T_*,e_*,f_*,β_*,σ_z/σ_r,σ_θ/σ_r,V/σ,λRe,h3,h4,class
372763,8.332925964,8.257085132,8.597688955,9.833877532,-15.4116,2.801250574,-10.50558965,0.07584083222,-1.500951568,-1.236188578,29.20013602,10.24031569,0.05319379104,0.0907044283,0.3842576225,0.7205419928,0.5280540418,0.387250074,-0.004464213099,0.9167380628,1.057702892,0.291765,0.157312,-0.003983,0.018469,0
375087,8.486237216,8.079489584,8.629866961,9.945689548,-15.5187,3.350453058,-10.5740949,0.4067476314,-1.459452332,-1.315822587,26.56821562,16.45831044,0.4839605814,0.3006528299,0.3255177191,0.8416563999,0.7833947052,0.5467077163,0.2278877242,0.8046523671,0.9208881698,0.234844,0.200475,0.003841,0.011692,0
394627,8.453522476,9.070378994,9.164369757,10.09058317,-16.3836,2.566536055,-9.973410567,-0.6168565182,-1.637060691,-0.9262134103,42.93004187,37.65736209,0.5518765755,0.3872679347,0.3785069899,0.8972690193,0.8723155505,0.6036767765,0.2182062351,0.614598633,0.9658194757,0.295489,0.303865,0.008863,0.029489,0
396633,8.454974713,8.982239102,9.095174306,10.39847983,-16.2649,2.946087216,-10.24493457,-0.5272643885,-1.943505113,-1.30330552,9.452291499,32.29016686,0.5476650958,0.3416154913,0.3303362555,0.9534377126,0.8669891227,0.3844768247,0.1317503883,0.8760401331,1.037783685,0.140352,0.134758,0.017723,-0.129649,0
398788,8.551876071,9.086385113,9.197672061,10.42241168,-16.2886,2.517240753,-10.88714386,-0.5345090419,-1.870535612,-1.224739621,29.33622541,65.47674361,0.8056669386,0.3536202642,0.1856694408,0.9695155124,0.9134870229,0.3981173104,0.2102379107,0.9364034595,0.9072630058,0.371019,0.314444,0.018907,-0.051781,0
402562,8.592879859,8.761017551,8.986065228,10.14975954,-16.0842,3.33284537,-10.44911896,-0.168137692,-1.556879685,-1.163694316,42.38683458,22.13568677,0.6393604327,0.3256944513,0.2587164732,0.7682508516,0.6755221609,0.5031871483,0.2243821035,0.970092343,1.00565587,0.443295,0.376373,-0.012465,0.004306,0
404821,8.381801972,8.426954645,8.705994844,10.400485,-15.4974,2.745732147,-10.31181955,-0.04515267347,-2.018683032,-1.694490161,21.44725917,60.44943115,0.2885518118,0.3039256082,0.5009251015,0.8994612275,0.8541377551,0.5491121327,0.01436709978,0.7762817245,1.099408981,0.500949,0.423365,0.012024,0.016952,0
404823,8.465598289,8.234673996,8.666337129,10.18507511,-15.5151,3.033345115,-10.89773944,0.2309242933,-1.719476818,-1.518737979,21.87469605,66.90848197,0.4693696699,0.2039553156,0.2215132172,0.8852982737,0.7940743273,0.4702468134,0.1573692805,0.8476866701,0.8996514879,0.161137,0.152796,0.007472,0.018693,0
404826,8.774413273,8.043909045,8.848495269,9.921548298,-16.2538,5.039175352,-10.61240778,0.7305042287,-1.147135025,-1.073053029,27.82993892,12.19310148,0.8340143981,0.4474214331,0.2231879287,0.715160182,0.569532383,0.4372821262,0.09487161317,0.9355990801,1.058268634,0.315409,0.275799,-0.007693,0.013778,0
408537,8.606799553,8.850466959,9.046532853,10.45033485,-16.1823,3.176989202,-10.63641176,-0.2436674059,-1.843535299,-1.403802,38.91085461,47.02353223,0.2613509875,0.2107030467,0.3623587665,0.7961454967,0.6452443745,0.4273742066,0.05766412653,1.009333032,1.084989089,0.313535,0.247621,0.001048,0.004882,0
408538,8.474046481,8.95932602,9.082239508,10.37393208,-16.435,2.285817756,-9.938061585,-0.485279539,-1.899885599,-1.291692572,13.04121181,89.56227293,0.6514845005,0.3756128817,0.2964315319,0.9859566562,0.975598606,0.5302990499,0.1009561143,0.9730927997,1.035953585,0.207149,0.151448,-0.049071,-0.165574,0
411462,8.440318607,8.050548916,8.588796746,10.02655996,-15.5615,3.182574179,-10.49382901,0.3897696904,-1.586241352,-1.437763214,31.30696958,26.22073755,0.02562370846,0.07138333579,0.441314829,0.3322582943,0.3178596492,0.4752589287,0.337112609,0.8421100819,0.9575293551,0.295485,0.259468,0.031439,-0.167275,0
411467,8.425474935,8.541841523,8.788574087,9.620935655,-16.2365,3.720210809,-10.64987468,-0.1163665874,-1.19546072,-0.8323615686,23.16957767,18.65203116,0.7014751398,0.3976223151,0.2826998049,0.9953378366,0.9250839449,0.1667160253,-0.0921146637,0.9171733996,1.058694774,0.287622,0.17024,0.004692,-0.177775,0
414922,8.49885856,8.910672905,9.052881866,10.07848565,-16.2004,2.444321526,-10.15111299,-0.4118143455,-1.579627094,-1.025603788,9.495440107,14.51163516,0.3597100531,0.2954058371,0.4125329866,0.9216917947,0.8379217041,0.447495096,-0.2949944147,1.101012331,1.02161651,0.182195,0.157613,0.002035,0.012198,0
414926,8.638219725,8.429026994,8.847129039,9.989184269,-15.7717,2.776971763,-10.84224105,0.2091927303,-1.350964544,-1.14205523,21.85525267,13.50449507,0.5154338399,0.1829243245,0.1804063895,0.8821378878,0.521435235,0.2233686152,-0.01757765226,0.9742498832,1.059174266,0.367888,0.302952,-0.010833,-0.003389,0
416716,8.799467827,9.073364207,9.258689651,10.55957868,-16.8333,2.113596058,-10.10813874,-0.2738963801,-1.760110853,-1.300889029,80.66111037,85.36362885,0.2209717627,0.2680787835,0.522474823,0.6245266331,0.6776525441,0.7145095312,0.211269739,0.655254311,0.9862026473,0.710831,0.542244,-0.016033,0.01353,0
418340,8.549584915,8.63197386,8.893760186,10.14280483,-16.2361,2.936480598,-9.842481644,-0.0823889452,-1.593219912,-1.249044641,23.52118345,28.75945089,0.4565684106,0.2478596059,0.2791212781,0.8269156444,0.5444300305,0.2969468435,0.4517789629,0.8137658376,0.831504901,0.176095,0.121205,0.036328,-0.126343,0
419625,8.521104636,8.691340235,8.915540731,10.54669826,-15.5425,2.182789503,-11.17630184,-0.1702355985,-2.025593625,-1.63115753,2.653605562,56.8492568,0.5242457332,0.4296873594,0.4533143153,0.9586614413,0.9296620326,0.5240039939,0.07221121055,0.8788231527,0.9764601086,0.079012,0.053028,-0.013966,-0.156935,0
419634,8.43638404,8.585492775,8.818336508,9.629735302,-15.909,3.799092244,-10.38279858,-0.1491087346,-1.193351262,-0.8113987939,5.411702382,3.972443046,0.6829923311,0.2750908424,0.1949354153,0.9646463966,0.7452015739,0.2139367356,-0.02718044561,1.044013451,1.019236791,0.109203,0.055496,0.010346,0.006148,0
424295,8.557072936,8.366926795,8.773354195,10.14458571,-16.1648,3.157357174,-10.31032823,0.1901461419,-1.587512769,-1.37123151,30.62640051,31.42753727,0.1862774146,0.1861161972,0.395910877,0.6004826122,0.534404443,0.5157192559,-0.001265793334,0.9243533002,1.145969871,0.309973,0.197767,-0.002114,-0.00772,0
425730,8.766723297,8.1520363,8.861137108,9.679364654,-16.4208,3.551071918,-10.81818417,0.6146869967,-0.9126413572,-0.8182275458,38.42714478,12.8947914,0.4788245314,0.2555126173,0.2757254954,0.7621286789,0.6363151966,0.4608219169,0.15549727,0.9622953658,1.005010023,0.363523,0.328119,-0.000271,-0.008968,0
429475,8.480562202,9.211065905,9.285147983,10.63143281,-16.6414,2.269835656,-9.78082591,-0.7305037026,-2.150870612,-1.346284831,113.279416,216.3001056,0.409750066,0.2185267235,0.2687747193,0.8823756914,0.8922754816,0.7215580428,0.01428434741,0.6697302119,0.9253594866,0.723209,0.564988,0.015372,-0.018435,0
429480,8.315946503,8.519074392,8.7303096,10.19125566,-15.302,2.558288584,-10.50818694,-0.2031278888,-1.875309157,-1.46094606,13.98425325,45.93619174,0.9102446808,0.2703561178,0.08817977984,0.9622304397,0.6727121836,0.1801296407,0.1440949344,0.8309944972,0.8841733224,0.163269,0.125967,-0.015109,0.031937,0
432113,8.305235304,8.520490976,8.727095107,10.11050841,-15.537,2.298504788,-10.41157783,-0.2152556721,-1.805273102,-1.383413299,13.34419741,42.1057119,0.2519353842,0.2267286843,0.4011356213,0.9433926896,0.8030772522,0.330135495,-0.1357124964,1.020917834,1.077006213,0.149366,0.134773,0.003501,0.007383,0
432114,8.428889145,8.604612592,8.826608504,10.04216592,-15.7578,2.996112183,-10.16402176,-0.1757234466,-1.613276775,-1.215557416,25.00987083,20.86366346,0.2684281383,0.1942030179,0.3268274691,0.8950874898,0.7705217001,0.4138513069,0.06900243792,0.8895882411,1.064923846,0.206758,0.12162,0.006333,-0.002067,0
433290,8.76757747,8.965721373,9.178882973,10.50528895,-16.6967,3.280601638,-10.10521162,-0.1981439032,-1.73771148,-1.326405977,31.87120078,46.59100171,0.3680102738,0.2294117105,0.3088735684,0.6890346428,0.5313520165,0.4213635025,-0.2420315948,1.045158482,1.165218997,0.602658,0.469593,0.004047,0.022656,0
435756,8.705119887,9.017116375,9.189582818,10.48997685,-16.5097,2.385071233,-10.32285783,-0.3119964885,-1.78485696,-1.300394028,48.0560273,56.11263834,0.3840420348,0.2662494942,0.3498171514,0.9552251329,0.9211534775,0.512417527,-0.1063198986,0.9159626029,1.013117858,0.264201,0.229904,0.010243,-0.077317,0
436934,8.470490676,8.31421446,8.700374254,10.33418063,-15.6311,2.898273946,-10.32988837,0.1562762162,-1.863689956,-1.633806378,27.55289947,54.09186837,0.1890562204,0.1806278896,0.3803536496,0.8446148136,0.7943685044,0.5609147238,0.3055593916,0.8071923925,0.8978254872,0.208515,0.186181,0.020005,-0.084072,0
436935,8.653828972,8.442461952,8.861909308,10.22009136,-15.8783,2.830626412,-10.71718506,0.2113670194,-1.566262393,-1.358182057,26.24566079,24.44452125,0.282656092,0.1915770853,0.3109551219,0.5215145699,0.4654023405,0.5036603142,-0.08621857602,0.8957760737,1.016121652,0.649089,0.511482,-0.002292,-0.016752,0
436939,8.722631586,8.039932115,8.804567272,9.887382305,-15.878,3.673656456,-10.58466698,0.6826994707,-1.164750719,-1.082815034,4.680662969,9.478833991,0.3194768054,0.1500416118,0.2214919318,0.6384235229,0.3114036787,0.246614629,-0.08467121012,1.04931836,1.051127375,0.089092,0.063848,0.00149,-0.13583,0
443056,8.71277641,8.052138435,8.798585911,9.937811993,-15.8505,4.146365392,-10.85553138,0.6606379743,-1.225035583,-1.139226082,12.20757852,6.214585712,0.6989469967,0.2029871069,0.1360519135,0.9522206383,0.4190271581,0.1033761321,0.0666810468,1.009820876,1.07126098,0.241458,0.203572,-0.016919,0.028847,0
444138,8.601751434,9.102631496,9.221751269,10.39122265,-16.383,2.735034469,-10.28163008,-0.5008800621,-1.789471212,-1.169471377,37.35345866,82.98908248,0.1812767886,0.236568196,0.5174395848,0.7659721714,0.7913525651,0.7154844679,0.4202036477,0.6439223247,0.8810010793,0.341097,0.300023,0.002391,-0.05404,0
446671,8.677524001,8.988238357,9.161125431,10.42765413,-16.4516,2.632481686,-10.22392591,-0.310714356,-1.750130131,-1.266528701,44.05834706,103.7569257,0.228021892,0.1806346751,0.3379238034,0.88576602,0.7832629419,0.4524508896,0.5164139572,0.6178579965,0.7046185219,0.222144,0.205478,-0.006972,-0.037917,0
446673,8.264428736,8.967991808,9.046410908,10.18448535,-16.0488,2.764663839,-9.7845311,-0.7035630715,-1.920056611,-1.138074439,4.425705917,40.28246118,0.420455655,0.2930694763,0.3598773622,0.9528634027,0.8897330447,0.4335114685,0.004623118461,0.9431434293,1.026660624,0.159918,0.117415,0.032518,-0.168804,0
446674,8.320541628,8.887091182,8.991339368,10.14094215,-15.7882,2.05370863,-10.12788777,-0.5665495545,-1.820400525,-1.149602784,15.16953743,37.3164295,0.3116606008,0.1633074949,0.2460006626,0.5618668535,0.5149933472,0.5305285463,-0.1668225806,1.146732539,1.235674956,0.334243,0.305022,-0.031303,-0.130119,0
452983,8.383641989,8.796708335,8.938568051,9.962972358,-16.0201,3.502280566,-9.948342424,-0.4130663458,-1.579330369,-1.024404307,17.30454196,16.11744438,0.4667660395,0.2797571767,0.3114492253,0.6484696031,0.6095838897,0.5661733692,-0.1470763049,0.8735548728,1.160336577,0.359075,0.307732,-0.013474,-0.112978,0
452985,8.483084576,8.01455872,8.610188163,9.599482991,-15.7175,3.572847648,-11.12449687,0.4685258554,-1.116398415,-0.9892948277,13.61108554,4.527787158,0.2288898945,0.1577660877,0.293245779,0.2498698677,0.2802368039,0.5058206569,0.08819376863,0.8811857012,0.9968275992,0.012822,0.011532,0.013019,-0.243656,0
454173,8.346913931,9.033692136,9.114929265,10.33785843,-16.4085,3.448509744,-9.534972477,-0.6867782049,-1.990944498,-1.222929164,29.2319226,36.89694133,0.8082045107,0.468134025,0.2580743317,0.9380344412,0.8661621309,0.4454518762,0.2157653428,0.735165564,0.9162168897,0.657919,0.541245,0.020953,-0.074924,0
455294,8.621202846,8.231210301,8.769616465,10.25209003,-15.9199,2.104307089,-10.80955211,0.3899925448,-1.630887184,-1.482473565,24.17262923,38.36501019,0.3763388148,0.2288860819,0.3026837826,0.835298092,0.7739305264,0.5426768336,-0.01185795384,0.8815510652,1.182549845,0.527683,0.438109,0.000924,-0.05964,0
457434,8.780662963,8.963747593,9.182812493,10.30607973,-16.6289,3.118713429,-10.20140655,-0.1830846297,-1.52541677,-1.12326724,76.07628843,63.62248428,0.1774900434,0.2181847895,0.4812817692,0.3636649767,0.482480573,0.7286419511,0.2412005127,0.8285616276,0.9512415915,0.586002,0.4905,-0.007634,-0.017884,0
458476,8.454173332,9.15966715,9.237767876,10.01813583,-16.6111,3.615263918,-9.538912831,-0.7054938177,-1.563962494,-0.7803679498,37.58551837,38.93154746,0.6571254242,0.2304929957,0.1711021148,0.9261267182,0.8899708773,0.5511919976,-0.05800465427,0.8547476763,1.015952843,0.25107,0.229626,-0.017851,-0.157859,0
459561,8.463290515,9.386974994,9.435886877,10.42054644,-15.9307,2.976392647,-10.55161153,-0.9236844784,-1.957255925,-0.9846595632,49.48327052,61.2547946,0.2552563799,0.2127627464,0.3719374744,0.9730852378,0.9055975348,0.355097655,0.2716301461,0.9775328432,1.124282807,0.130377,0.132695,0.00841,0.010417,0
461786,8.303551931,9.385113493,9.419692961,10.23312957,-16.3418,3.577157103,-9.638117293,-1.081561562,-1.929577639,-0.8134366096,31.9553571,54.95573044,0.4977250032,0.3777009102,0.4097764792,0.8796892054,0.8748278461,0.6678450387,0.09297406402,0.7072099071,1.030757919,0.277662,0.267952,0.004634,0.019962,0
464166,8.437489317,9.013357979,9.115634147,10.36875611,-16.3338,2.459394842,-9.83941922,-0.5758686627,-1.931266789,-1.253121959,29.70200698,101.7139676,0.5705887319,0.328069823,0.3012790129,0.9560008152,0.9072798887,0.4628500142,0.3457243693,0.730447106,0.88991141,0.211499,0.160185,-0.014129,-0.171902,0
465261,8.271551206,8.843597275,8.946678308,9.963642296,-15.8308,2.161270358,-9.976999011,-0.5720460693,-1.69209109,-1.016963988,29.34508063,68.74686318,0.3226507275,0.3618022107,0.5623109764,0.8858206679,0.8605128182,0.6064495882,0.1816032151,0.7144210976,0.8787018839,0.253689,0.222893,-0.007102,0.010558,0
467419,8.238787172,8.773780214,8.884957802,10.02726909,-15.744,4.080641998,-9.943710717,-0.5349930421,-1.788481914,-1.142311284,27.59999308,46.19772983,0.602789106,0.3088002048,0.2635524029,0.661825061,0.4609889639,0.3713362421,0.4628848383,0.770399999,0.7946353495,0.215551,0.209014,0.007547,0.007301,0
471250,8.699512533,9.389971079,9.470582536,10.57874402,-16.2093,2.954630768,-10.7814502,-0.6904585456,-1.879231487,-1.108161485,79.88126387,83.40204613,0.4504050977,0.3635015015,0.4310219689,0.9274459099,0.9121390899,0.6224294518,-0.2278164297,0.8861237287,1.104237379,0.320171,0.252369,-0.02714,-0.174629,0
474011,8.650158449,8.617036102,8.934942962,10.20289836,-16.424,3.33478971,-10.37795701,0.03312234724,-1.552739906,-1.267955393,23.14797808,53.40500409,0.2998908265,0.2905017635,0.4638687388,0.8149151569,0.7299339378,0.5089358226,0.0798086224,0.8865935176,0.9848375711,0.450063,0.387965,-0.002392,-0.011638,0
477334,8.401992553,9.093486355,9.173922606,10.3863961,-16.369,2.768630686,-9.692704779,-0.6914938022,-1.984403543,-1.212473489,35.0865333,86.91049994,0.1499262243,0.1876990792,0.4550299333,0.8982175972,0.8836055946,0.6352475342,0.1442049961,0.743866312,0.9628115884,0.214792,0.144934,0.044767,-0.148504,0
478220,8.565425174,8.611246423,8.889969824,10.53088593,-15.9259,2.686114956,-10.50767922,-0.04582124908,-1.965460756,-1.640916106,13.34876192,72.43693616,0.1803449864,0.2167894777,0.4734288642,0.8416018768,0.8257412146,0.6351096021,0.07742200048,0.8996251058,1.000990311,0.314873,0.275577,-0.001561,0.021484,0
479947,8.405789581,8.140986298,8.594295218,10.03535809,-15.366,2.54366416,-10.53212668,0.264803283,-1.629568512,-1.441062875,19.89114438,6.663432673,0.5372224628,0.1729796803,0.1630049561,0.8948840131,0.5823735193,0.2455297451,-0.07015282231,0.9199606712,1.077220905,0.303492,0.275581,0.000413,-0.000915,0
480810,8.291708074,8.024233705,8.47927504,9.673168884,-15.3885,4.664081382,-10.30704262,0.2674743683,-1.381460811,-1.193893845,4.309362688,5.084151264,0.4074158395,0.3672169538,0.4761377917,0.6297841322,0.5746867988,0.5384078134,-0.06143723158,0.9466859694,1.072894823,0.146644,0.134831,-0.003452,0.001992,0
481431,8.224309348,8.954633034,9.028743349,10.23461182,-15.6455,2.23318497,-9.993824663,-0.7303236862,-2.010302473,-1.205868472,30.82869847,21.73977176,0.298686584,0.1569399191,0.2434988833,0.7216815591,0.5461429841,0.4048742837,0.0197310253,1.042198959,1.189358661,0.280016,0.202681,-0.038737,-0.136061,0
485061,8.652650089,9.015922695,9.172241267,10.56203893,-16.4742,2.785511347,-10.54217149,-0.3632726053,-1.909388844,-1.389797667,20.73092096,136.2400493,0.3903907572,0.3188241815,0.4203433678,0.8178527145,0.8289430219,0.6994038142,0.03160683193,0.7154914188,0.8935682982,0.118892,0.109804,0.010437,-0.071526,0
489209,8.395887071,9.37895765,9.421916935,10.38315719,-15.5194,3.321209196,-10.57721589,-0.9830705794,-1.987270115,-0.9612402502,47.47224149,74.41308343,0.192081858,0.1900655522,0.3970393403,0.9556740806,0.9165762062,0.4936675006,0.1193703022,0.9046392356,0.9882252964,0.211242,0.15135,-0.014221,-0.195153,0
492246,8.640131204,8.827058878,9.044605454,10.32971705,-16.4122,2.48388442,-10.20777452,-0.1869276744,-1.689585841,-1.285111592,37.08097816,95.69250474,0.1877096185,0.2390509214,0.5121302613,0.8461198709,0.8198180256,0.6105526701,0.2026988712,0.8360890843,0.9907000476,0.351842,0.291031,0.007148,-0.095009,0
492249,8.302600237,8.662274775,8.819684116,10.19686087,-15.6603,3.056415586,-10.06403981,-0.359674538,-1.894260629,-1.37717675,1.580103159,50.53943544,0.4649244072,0.3184753297,0.3604254081,0.893103643,0.6580123447,0.3023190182,0.1073334168,0.9699693894,0.9036437918,0.151077,0.109641,0.014954,0.015928,0
492250,8.726701745,8.166989879,8.832418183,9.963423572,-16.0374,3.398633895,-11.28145104,0.5597118664,-1.236721827,-1.131005389,21.27373125,8.824938009,0.6457344757,0.2111313765,0.15998979,0.6802982396,0.5375841038,0.4370523309,-0.3702081599,1.034757183,1.157875483,0.310801,0.250283,-0.011447,-0.046756,0
494712,8.264630032,8.819179253,8.926016334,10.45158432,-15.5678,2.509872773,-10.24616671,-0.5545492217,-2.186954285,-1.525567983,20.80684312,32.45837498,0.09427482626,0.1584323263,0.4973524841,0.7783433116,0.7337202642,0.5762709985,0.2924075407,0.7334480353,0.9542150072,0.31879,0.303951,-0.006,0.004163,0
495453,8.628272793,9.230583166,9.327443114,10.4941366,-16.3368,2.445572687,-10.30954808,-0.6023103731,-1.865863808,-1.166693487,20.34581161,103.2239882,0.4861024909,0.2949167795,0.3173457575,0.8011470792,0.8179872126,0.7084513178,0.2438480175,0.6997061444,0.796898578,0.12881,0.098419,-0.006035,-0.125902,0
496791,8.368434809,9.256572891,9.309412385,10.34184578,-16.5089,3.529345713,-9.711909234,-0.8881380824,-1.973410972,-1.032433396,75.42760385,130.9009799,0.1500984805,0.2127239106,0.5180455676,0.7415142048,0.744310653,0.6580283499,0.08845570505,1.084927908,1.101913191,0.318623,0.249199,-0.071841,-0.116462,0
497561,8.6650317,8.992420454,9.159901999,10.38952751,-16.5196,2.686866419,-10.42989985,-0.3273887538,-1.72449581,-1.229625511,35.70281193,54.40395758,0.7421706206,0.2628992933,0.1606038556,0.8211139861,0.502152796,0.2710299359,-0.318087058,1.00423466,1.268884245,0.551473,0.4409,-0.006288,-0.058213,0
500578,8.490405449,9.179821803,9.26060999,10.29352797,-16.3132,3.424718627,-10.02985338,-0.6894163543,-1.803122522,-1.03291798,74.28511937,60.85201548,0.3280724207,0.3179658811,0.4799563688,0.7102844881,0.7568510404,0.7395651595,0.1177263151,0.7622480415,1.116160044,0.049047,0.041247,0.016359,-0.11623,0
